,content_id,content_type,language,genre,runtime
2349,CJSSTESCIb3f7d,Series,Telugu,Sci-Fi,45
2350,CJSSTESCIc0696,Series,Telugu,Sci-Fi,30
2351,CJSSTESCIf5911,Series,Telugu,Sci-Fi,30
2352,CJSSTETHR11c31,Series,Telugu,Thriller,20
2353,CJSSTETHR17125,Series,Telugu,Thriller,30
2354,CJSSTETHR64f58,Series,Telugu,Thriller,45
2355,CJSSTETHR767c0,Series,Telugu,Thriller,20
2356,CJSSTETHR8b80e,Series,Telugu,Thriller,30
2357,CJSSTETHR92817,Series,Telugu,Thriller,45
2358,CJSSTETHRccd4d,Series,Telugu,Thriller,30
2359,CJSSTETHRdfb63,Series,Telugu,Thriller,45
