,user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
2704,UIDJS0fad4782d17,45+,Tier 2,2024-05-21,Free,,,
2705,UIDJS0faee2996a8,25-34,Tier 1,2024-07-21,Free,,,
2706,UIDJS0fb152b6971,25-34,Tier 3,2024-10-03,Premium,,,
2707,UIDJS0fb1c92b918,18-24,Tier 3,2024-11-24,Free,,,
2708,UIDJS0fb3e537ee5,25-34,Tier 1,2024-08-20,Premium,,,
2709,UIDJS0fb8548faee,35-44,Tier 1,2024-01-21,Free,,,
2710,UIDJS0fb8bad403d,25-34,Tier 1,2024-07-29,Free,,2024-09-29,VIP
2711,UIDJS0fb9173817d,35-44,Tier 3,2024-07-04,Free,,,
2712,UIDJS0fb9e094c7c,25-34,Tier 2,2024-04-13,Free,,2024-05-13,VIP
2713,UIDJS0fbb5cbf659,25-34,Tier 1,2024-11-02,Premium,,,
2714,UIDJS0fbcb49aecd,35-44,Tier 2,2024-06-14,Premium,,,
2715,UIDJS0fbceaa3abb,25-34,Tier 1,2024-04-02,VIP,,2024-05-02,Premium
2716,UIDJS0fbdf54015a,25-34,Tier 1,2024-01-15,VIP,,2024-10-15,Free
2717,UIDJS0fc086c0c78,35-44,Tier 1,2024-07-05,VIP,,,
2718,UIDJS0fc1cfc2378,45+,Tier 1,2024-11-02,Premium,,,
2719,UIDJS0fc2138dae8,45+,Tier 1,2024-04-04,VIP,,,
2720,UIDJS0fc29baac2f,45+,Tier 2,2024-08-14,VIP,,,
2721,UIDJS0fc40859bf7,35-44,Tier 3,2024-02-24,Premium,,,
2722,UIDJS0fc611a25d2,25-34,Tier 3,2024-01-15,Free,,,
2723,UIDJS0fc6d328cac,35-44,Tier 1,2024-02-18,Premium,,,
2724,UIDJS0fc6e29b81e,25-34,Tier 3,2024-07-28,Free,,,
2725,UIDJS0fcd32c4274,35-44,Tier 3,2024-11-19,Free,,,
2726,UIDJS0fce9a6dbd6,45+,Tier 2,2024-08-06,VIP,,,
2727,UIDJS0fcead6b561,25-34,Tier 1,2024-10-27,VIP,,,
2728,UIDJS0fd013a4769,35-44,Tier 1,2024-07-06,VIP,,2024-12-06,Free
2729,UIDJS0fd2ecbad3d,25-34,Tier 1,2024-04-04,Free,2024-05-25,,
2730,UIDJS0fd30c40e71,18-24,Tier 2,2024-08-27,VIP,,,
2731,UIDJS0fd6f331506,35-44,Tier 1,2024-09-26,Premium,,,
2732,UIDJS0fd847e14ab,25-34,Tier 2,2024-01-10,VIP,,,
2733,UIDJS0fde0d552f2,25-34,Tier 2,2024-09-02,Free,2024-10-10,,
2734,UIDJS0fdfe69c1cf,35-44,Tier 1,2024-09-07,VIP,,,
2735,UIDJS0fe0f145913,25-34,Tier 1,2024-02-08,Free,,,
2736,UIDJS0fe1426b268,25-34,Tier 3,2024-03-21,Free,,,
2737,UIDJS0fe218b06c7,35-44,Tier 2,2024-09-10,VIP,2024-11-12,,
2738,UIDJS0fe512cde2e,25-34,Tier 3,2024-10-29,VIP,2024-11-20,,
2739,UIDJS0fea864a5a8,18-24,Tier 3,2024-07-28,VIP,,2024-10-28,Free
2740,UIDJS0feb9f9d357,25-34,Tier 1,2024-06-16,Premium,,,
2741,UIDJS0feff3f67f0,35-44,Tier 1,2024-09-28,Premium,,,
2742,UIDJS0ff0091b45d,45+,Tier 2,2024-11-29,Premium,,,
2743,UIDJS0ff1136d9d0,18-24,Tier 3,2024-06-28,Free,,,
2744,UIDJS0ff12324f08,25-34,Tier 1,2024-07-28,Premium,,,
2745,UIDJS0ff330469d3,25-34,Tier 1,2024-06-11,VIP,,2024-08-11,Free
2746,UIDJS0ff562588f2,25-34,Tier 1,2024-03-29,Premium,2024-06-30,,
2747,UIDJS0ff56f3beb9,45+,Tier 1,2024-02-12,Premium,,,
2748,UIDJS0ff6b50999c,35-44,Tier 1,2024-09-13,Free,,2024-10-13,VIP
2749,UIDJS0ff9771380d,35-44,Tier 2,2024-09-18,Premium,,,
2750,UIDJS0ffa4483283,35-44,Tier 1,2024-09-20,VIP,,,
2751,UIDJS0ffb2411b2c,35-44,Tier 2,2024-04-10,VIP,,2024-06-10,Premium
2752,UIDJS0ffbe4f7015,25-34,Tier 1,2024-07-21,VIP,,,
2753,UIDJS0ffd7c9e6fb,35-44,Tier 1,2024-01-29,Premium,2024-10-16,,
2754,UIDJS0ffdfe952d0,18-24,Tier 1,2024-10-25,VIP,,,
2755,UIDJS0ffe6de3034,25-34,Tier 1,2024-05-06,VIP,,,
2756,UIDJS1001c120c44,45+,Tier 1,2024-05-15,VIP,,2024-06-15,Premium
2757,UIDJS100294f9c94,45+,Tier 2,2024-06-14,Premium,,,
2758,UIDJS10035ed69f2,25-34,Tier 1,2024-08-05,Premium,2024-10-13,,
2759,UIDJS1005178010e,25-34,Tier 1,2024-01-26,VIP,,,
2760,UIDJS100b9b4b846,25-34,Tier 1,2024-07-28,Free,,,
2761,UIDJS100dd643755,35-44,Tier 1,2024-02-23,Premium,,,
2762,UIDJS100e094129c,25-34,Tier 1,2024-01-15,VIP,,,
2763,UIDJS100f325ff17,18-24,Tier 1,2024-06-15,VIP,,,
2764,UIDJS100f372bd7a,35-44,Tier 1,2024-02-02,VIP,,2024-09-02,Premium
2765,UIDJS1011c8343b6,25-34,Tier 1,2024-08-07,Free,,,
2766,UIDJS1012fb21e14,25-34,Tier 1,2024-11-07,Premium,,,
2767,UIDJS1015a64fc4e,45+,Tier 1,2024-03-23,Free,2024-12-01,,
2768,UIDJS1016fad3c29,25-34,Tier 1,2024-08-15,VIP,,,
2769,UIDJS1017016a2d5,25-34,Tier 2,2024-10-21,VIP,,,
2770,UIDJS101715cfe49,25-34,Tier 1,2024-07-05,VIP,2024-08-06,,
2771,UIDJS101a1c68465,25-34,Tier 3,2024-06-23,VIP,,2024-08-23,Premium
2772,UIDJS101ae75731f,18-24,Tier 1,2024-09-20,VIP,,,
2773,UIDJS101c668cf39,25-34,Tier 1,2024-05-05,Premium,,,
2774,UIDJS101cc2eb22c,35-44,Tier 1,2024-01-17,Premium,,,
2775,UIDJS101f4b6e7a4,18-24,Tier 1,2024-05-20,VIP,,2024-08-20,Free
2776,UIDJS102141715a0,45+,Tier 3,2024-03-06,VIP,,2024-12-06,Free
2777,UIDJS1021a228fc9,25-34,Tier 2,2024-06-12,Premium,,,
2778,UIDJS10228d9f398,25-34,Tier 1,2024-02-27,Free,2024-10-28,,
2779,UIDJS102294d947b,18-24,Tier 2,2024-08-25,Premium,,,
2780,UIDJS10231d38fe7,18-24,Tier 2,2024-05-07,Free,2024-06-08,,
2781,UIDJS1023b29e978,18-24,Tier 1,2024-01-13,Premium,,,
2782,UIDJS1023dcd5ae9,18-24,Tier 1,2024-10-03,Premium,,,
2783,UIDJS1023f6b3b2b,45+,Tier 3,2024-07-15,VIP,,,
2784,UIDJS10258077437,25-34,Tier 1,2024-11-09,Free,,,
2785,UIDJS10273629154,25-34,Tier 2,2024-02-11,VIP,,,
2786,UIDJS1029b9985f4,18-24,Tier 1,2024-10-13,VIP,,,
2787,UIDJS102a1a1c7d1,25-34,Tier 3,2024-05-28,VIP,,2024-08-28,Free
2788,UIDJS102ba2e7a65,18-24,Tier 1,2024-06-18,Free,,,
2789,UIDJS102c04ece62,25-34,Tier 1,2024-03-26,VIP,,,
2790,UIDJS102cbe77b4c,45+,Tier 2,2024-03-29,Free,,2024-04-29,Premium
2791,UIDJS102d2ede627,18-24,Tier 1,2024-05-31,VIP,,2024-06-30,Premium
2792,UIDJS1030cd761e5,18-24,Tier 2,2024-10-03,VIP,,,
2793,UIDJS1032832cdd2,25-34,Tier 2,2024-10-24,VIP,,,
2794,UIDJS1034db9ccd4,18-24,Tier 3,2024-09-26,VIP,,,
2795,UIDJS1034fcd0fd5,25-34,Tier 2,2024-10-06,Premium,,,
2796,UIDJS10386f88342,35-44,Tier 3,2024-10-24,Free,,,
2797,UIDJS10393bf56a4,25-34,Tier 3,2024-11-18,Free,2024-12-14,,
2798,UIDJS103a440828a,25-34,Tier 1,2024-06-30,VIP,,,
2799,UIDJS103c6ec19c6,18-24,Tier 2,2024-03-22,VIP,,2024-10-22,Free
2800,UIDJS103d797503b,18-24,Tier 2,2024-05-28,Free,,,
2801,UIDJS103e69fb40d,25-34,Tier 1,2024-09-28,Premium,,,
2802,UIDJS10426752f83,18-24,Tier 2,2024-10-25,VIP,,2024-11-25,Premium
2803,UIDJS1042e9b46b5,35-44,Tier 2,2024-04-30,VIP,,,
2804,UIDJS1042fbe7a3a,35-44,Tier 1,2024-01-08,VIP,,2024-02-08,Premium
2805,UIDJS10452f19c6b,35-44,Tier 2,2024-06-19,VIP,,,
2806,UIDJS1047559938b,25-34,Tier 3,2024-04-15,Free,2024-08-08,,
2807,UIDJS1049b9f49af,45+,Tier 1,2024-09-21,Premium,,,
2808,UIDJS104a6886d3c,35-44,Tier 3,2024-07-25,Free,2024-11-20,,
2809,UIDJS104c56d7acc,35-44,Tier 3,2024-01-16,Premium,2024-11-18,,
2810,UIDJS104c7f7364c,18-24,Tier 1,2024-05-10,Premium,,,
2811,UIDJS104caca478c,18-24,Tier 2,2024-03-30,Free,,,
2812,UIDJS104d162bcdd,18-24,Tier 1,2024-06-25,VIP,,,
2813,UIDJS104e855010e,18-24,Tier 2,2024-04-20,Free,2024-08-19,,
2814,UIDJS104e8836ea3,25-34,Tier 3,2024-04-22,Premium,,,
2815,UIDJS104eb523c41,25-34,Tier 1,2024-08-31,VIP,,,
2816,UIDJS104fc39032d,25-34,Tier 2,2024-03-30,VIP,,,
2817,UIDJS10525cea034,35-44,Tier 1,2024-09-30,VIP,,,
2818,UIDJS10534e87407,18-24,Tier 2,2024-05-28,VIP,,2024-10-28,Free
2819,UIDJS105537d4920,45+,Tier 2,2024-09-17,VIP,,,
2820,UIDJS10557f4b180,25-34,Tier 1,2024-09-10,Free,,,
2821,UIDJS1055a59ebf9,45+,Tier 1,2024-05-02,Premium,,2024-08-02,Free
2822,UIDJS1055ed36358,25-34,Tier 2,2024-02-26,VIP,,2024-07-26,Free
2823,UIDJS105a2f73bd1,35-44,Tier 1,2024-10-14,Premium,,,
2824,UIDJS105a320cd57,35-44,Tier 1,2024-08-12,VIP,2024-09-29,,
2825,UIDJS105aa8316fa,35-44,Tier 1,2024-03-17,VIP,2024-05-30,,
2826,UIDJS105b5b22b4a,25-34,Tier 2,2024-07-21,VIP,,,
2827,UIDJS105e0eb9aa9,18-24,Tier 2,2024-03-30,Premium,,,
2828,UIDJS105eab1858a,35-44,Tier 1,2024-01-15,VIP,,,
2829,UIDJS105ed49b3f7,25-34,Tier 1,2024-03-19,VIP,,2024-04-19,Premium
2830,UIDJS10605f24c25,45+,Tier 1,2024-01-04,VIP,,2024-03-04,Premium
2831,UIDJS1063362262d,25-34,Tier 1,2024-07-11,Premium,,,
2832,UIDJS10637fee389,45+,Tier 2,2024-04-07,Free,2024-11-18,,
2833,UIDJS1063b3279ab,35-44,Tier 1,2024-06-16,VIP,,,
2834,UIDJS10647ff392c,35-44,Tier 2,2024-06-15,VIP,2024-08-10,,
2835,UIDJS1065df2580d,35-44,Tier 1,2024-09-21,Premium,,,
2836,UIDJS10662da5748,25-34,Tier 1,2024-01-12,Premium,,2024-02-12,VIP
2837,UIDJS106992c406c,45+,Tier 1,2024-03-01,Free,,,
2838,UIDJS106b345f72e,18-24,Tier 1,2024-11-29,Free,2024-12-25,,
2839,UIDJS106b6543fa0,25-34,Tier 1,2024-06-20,VIP,,2024-10-20,Free
2840,UIDJS106e9f68754,18-24,Tier 1,2024-11-12,VIP,,,
2841,UIDJS106eb7ed906,25-34,Tier 2,2024-01-11,VIP,2024-02-15,,
2842,UIDJS106f49ddfc7,25-34,Tier 1,2024-11-16,Premium,,,
2843,UIDJS106fd8f850b,25-34,Tier 3,2024-10-13,VIP,,,
2844,UIDJS10717fdf282,35-44,Tier 1,2024-11-27,Free,2024-12-17,,
2845,UIDJS10721489fc3,18-24,Tier 2,2024-07-20,VIP,,,
2846,UIDJS107554a7b67,18-24,Tier 1,2024-01-10,Premium,,,
2847,UIDJS1076774a4cb,35-44,Tier 2,2024-04-07,VIP,2024-05-15,,
2848,UIDJS1077bbf1e2f,45+,Tier 1,2024-10-09,VIP,,,
2849,UIDJS10793cb040c,18-24,Tier 1,2024-06-08,Free,2024-11-30,,
2850,UIDJS1079570844b,25-34,Tier 1,2024-04-23,VIP,,,
2851,UIDJS107a0cd10af,35-44,Tier 3,2024-06-20,VIP,2024-08-08,,
2852,UIDJS107c03449bc,18-24,Tier 2,2024-04-27,VIP,,2024-06-27,Free
2853,UIDJS107c7097638,45+,Tier 1,2024-09-02,VIP,,,
2854,UIDJS107cf2c2416,25-34,Tier 2,2024-05-18,VIP,,,
2855,UIDJS107e1018372,35-44,Tier 1,2024-11-24,VIP,,,
2856,UIDJS107e5ec223c,35-44,Tier 1,2024-06-11,Premium,,,
2857,UIDJS107f4ba4828,35-44,Tier 1,2024-03-21,VIP,,2024-04-21,Premium
2858,UIDJS107fc077008,35-44,Tier 3,2024-01-31,Free,,2024-03-31,Premium
2859,UIDJS1082e5ba2bb,35-44,Tier 1,2024-09-23,Premium,,,
2860,UIDJS10835798915,35-44,Tier 1,2024-05-16,VIP,,2024-07-16,Premium
2861,UIDJS10850c46742,35-44,Tier 2,2024-08-14,VIP,,,
2862,UIDJS1086d790129,35-44,Tier 3,2024-02-27,Free,,,
2863,UIDJS108764a1a5a,35-44,Tier 2,2024-06-27,VIP,,,
2864,UIDJS1087f2516e7,25-34,Tier 1,2024-11-13,Free,2024-12-10,,
2865,UIDJS108b7c1c487,35-44,Tier 1,2024-11-17,VIP,,,
2866,UIDJS108cf4b7845,35-44,Tier 1,2024-10-10,Premium,,,
2867,UIDJS108d44d62cb,35-44,Tier 1,2024-11-19,Free,,,
2868,UIDJS108e11ad59e,18-24,Tier 1,2024-03-01,Premium,,,
2869,UIDJS108e30a7bcc,45+,Tier 2,2024-10-24,VIP,,,
2870,UIDJS108f2c72626,35-44,Tier 1,2024-09-15,Free,,,
2871,UIDJS10913436b22,25-34,Tier 1,2024-03-19,Premium,,,
2872,UIDJS1091513dd26,18-24,Tier 2,2024-01-02,Free,,,
2873,UIDJS1091c03cf3f,25-34,Tier 1,2024-09-10,Premium,,,
2874,UIDJS10937171f85,25-34,Tier 1,2024-06-27,VIP,2024-09-16,,
2875,UIDJS1094f8c2e49,25-34,Tier 2,2024-07-08,VIP,,,
2876,UIDJS109658f4102,35-44,Tier 1,2024-07-14,Premium,,,
2877,UIDJS109673aec67,25-34,Tier 2,2024-10-22,Premium,2024-11-27,,
2878,UIDJS109918d5d79,25-34,Tier 1,2024-08-24,Free,2024-09-26,,
2879,UIDJS109bc46e7e8,18-24,Tier 1,2024-01-31,VIP,2024-07-21,,
2880,UIDJS109cdb6c0d9,45+,Tier 1,2024-08-05,VIP,,2024-09-05,Premium
2881,UIDJS109ebd59f57,35-44,Tier 2,2024-02-01,Free,,,
2882,UIDJS10a02b359cd,25-34,Tier 1,2024-04-04,Free,,2024-06-04,VIP
2883,UIDJS10a0e96d0a8,25-34,Tier 2,2024-10-02,VIP,,,
2884,UIDJS10a3f2ce726,25-34,Tier 3,2024-02-19,VIP,,,
2885,UIDJS10a47322436,25-34,Tier 1,2024-04-14,Premium,,,
2886,UIDJS10a5155be8f,35-44,Tier 1,2024-10-15,VIP,2024-11-24,,
2887,UIDJS10a55850be5,25-34,Tier 1,2024-08-04,Premium,,,
2888,UIDJS10a60cea303,25-34,Tier 2,2024-02-12,Free,,,
2889,UIDJS10a81456d7d,35-44,Tier 1,2024-05-02,Premium,,,
2890,UIDJS10aa685f26e,18-24,Tier 1,2024-03-04,VIP,,,
2891,UIDJS10acda6f76c,25-34,Tier 2,2024-07-02,Free,2024-10-12,,
2892,UIDJS10afe9430aa,18-24,Tier 1,2024-05-19,VIP,,,
2893,UIDJS10b0d2236fc,18-24,Tier 3,2024-08-12,VIP,,,
2894,UIDJS10b143d0a9f,18-24,Tier 1,2024-06-14,Premium,,,
2895,UIDJS10b18f8b3df,35-44,Tier 2,2024-04-10,Premium,,,
2896,UIDJS10b1c0be301,35-44,Tier 2,2024-06-02,Premium,,,
2897,UIDJS10b703e265c,25-34,Tier 1,2024-11-12,Free,2024-12-03,,
2898,UIDJS10b86740c76,18-24,Tier 3,2024-04-22,VIP,,,
2899,UIDJS10b923d46d5,25-34,Tier 1,2024-10-10,VIP,,,
2900,UIDJS10b93b9c37b,45+,Tier 1,2024-04-27,Premium,,,
2901,UIDJS10b986a164b,18-24,Tier 1,2024-10-11,VIP,2024-12-01,,
2902,UIDJS10b9c7ae9bc,25-34,Tier 2,2024-05-04,VIP,,,
2903,UIDJS10bb57e7a3c,25-34,Tier 1,2024-04-24,VIP,,2024-05-24,Premium
2904,UIDJS10bbcc3cf18,45+,Tier 1,2024-10-12,VIP,2024-11-29,,
2905,UIDJS10bc5e9d302,18-24,Tier 1,2024-08-04,Premium,2024-09-25,,
2906,UIDJS10bdbc9b887,18-24,Tier 2,2024-02-09,VIP,2024-04-30,,
2907,UIDJS10c093f37c5,45+,Tier 1,2024-07-13,VIP,,,
2908,UIDJS10c0d42ba52,18-24,Tier 1,2024-07-26,VIP,,,
2909,UIDJS10c1479c7c5,18-24,Tier 2,2024-01-24,VIP,,,
2910,UIDJS10c2b482787,35-44,Tier 3,2024-08-14,VIP,,,
2911,UIDJS10c2b8007ab,25-34,Tier 1,2024-05-27,VIP,2024-11-20,,
2912,UIDJS10c3004c042,45+,Tier 1,2024-09-04,VIP,,,
2913,UIDJS10c438be17a,25-34,Tier 2,2024-09-28,VIP,,2024-10-28,Premium
2914,UIDJS10c44c02f2d,18-24,Tier 1,2024-04-10,Free,,,
2915,UIDJS10c5c197ea8,18-24,Tier 1,2024-05-11,Free,,,
2916,UIDJS10cb625cbd3,18-24,Tier 1,2024-06-10,Premium,,,
2917,UIDJS10cba34998b,35-44,Tier 1,2024-06-11,Premium,,,
2918,UIDJS10cc6a0e47b,45+,Tier 1,2024-05-28,Premium,,,
2919,UIDJS10cc7e89bb1,18-24,Tier 1,2024-09-17,Free,,,
2920,UIDJS10cf7e2a378,25-34,Tier 1,2024-02-03,Premium,,,
2921,UIDJS10cfbf6bb80,25-34,Tier 2,2024-03-07,VIP,,,
2922,UIDJS10d0884df4f,35-44,Tier 1,2024-05-30,Premium,,,
2923,UIDJS10d3cb76487,25-34,Tier 1,2024-07-27,VIP,,2024-12-27,Free
2924,UIDJS10d4559a803,25-34,Tier 1,2024-09-17,Premium,,,
2925,UIDJS10d747c2bd5,25-34,Tier 1,2024-04-02,Premium,,,
2926,UIDJS10d893982fc,25-34,Tier 2,2024-08-31,Premium,,,
2927,UIDJS10d8d43f2bd,35-44,Tier 1,2024-05-22,VIP,,2024-11-22,Free
2928,UIDJS10d8eb4d077,18-24,Tier 2,2024-02-03,VIP,,,
2929,UIDJS10d9ea5e9a7,25-34,Tier 2,2024-05-13,VIP,,,
2930,UIDJS10da9458f19,35-44,Tier 1,2024-10-28,Premium,,,
2931,UIDJS10e03c697af,18-24,Tier 1,2024-01-11,Premium,,,
2932,UIDJS10e14b8fc97,25-34,Tier 1,2024-09-14,Free,,,
2933,UIDJS10e1638d481,35-44,Tier 2,2024-03-27,VIP,,,
2934,UIDJS10e199f0965,25-34,Tier 1,2024-06-08,Free,2024-07-19,,
2935,UIDJS10e1edf2ac3,25-34,Tier 1,2024-07-31,VIP,,,
2936,UIDJS10e6c46a791,25-34,Tier 1,2024-10-02,Premium,,,
2937,UIDJS10e91dd9161,45+,Tier 1,2024-05-18,Premium,,,
2938,UIDJS10ea390d691,25-34,Tier 1,2024-02-15,VIP,,,
2939,UIDJS10ea5a72487,45+,Tier 1,2024-03-18,VIP,,2024-07-18,Premium
2940,UIDJS10ed28b1048,25-34,Tier 1,2024-09-12,Premium,,,
2941,UIDJS10ed29f4148,25-34,Tier 1,2024-08-23,Premium,,,
2942,UIDJS10ef08f41ce,25-34,Tier 1,2024-02-07,Free,,,
2943,UIDJS10ef162fd12,35-44,Tier 1,2024-11-14,Premium,,,
2944,UIDJS10efbbc9cdb,35-44,Tier 1,2024-11-11,Free,2024-12-09,,
2945,UIDJS10f004d6753,35-44,Tier 1,2024-01-19,Premium,,,
2946,UIDJS10f67c447d7,25-34,Tier 1,2024-05-03,Premium,2024-09-17,,
2947,UIDJS10fdb4c8220,25-34,Tier 1,2024-07-26,Premium,,2024-09-26,VIP
2948,UIDJS10fe1e42d9e,25-34,Tier 3,2024-01-17,Free,,2024-02-17,VIP
2949,UIDJS10fff6dd566,35-44,Tier 2,2024-01-11,VIP,,2024-03-11,Premium
2950,UIDJS1101cc2cbdd,25-34,Tier 1,2024-05-21,Free,,,
2951,UIDJS1102b08ae7a,45+,Tier 1,2024-03-23,Premium,,,
2952,UIDJS110312207eb,45+,Tier 1,2024-06-12,Premium,,2024-10-12,Free
2953,UIDJS1104b5b7a71,35-44,Tier 1,2024-04-07,Premium,,,
2954,UIDJS11068244485,35-44,Tier 2,2024-10-04,VIP,,,
2955,UIDJS11082af0642,35-44,Tier 2,2024-05-24,Free,2024-07-22,,
2956,UIDJS1108b0d7db1,25-34,Tier 1,2024-05-10,Free,,,
2957,UIDJS110a50b4d2c,18-24,Tier 2,2024-07-05,Free,,,
2958,UIDJS110aff74be6,35-44,Tier 1,2024-02-28,Premium,2024-10-15,,
2959,UIDJS110d23f9b4d,25-34,Tier 1,2024-11-21,Free,2024-12-11,,
2960,UIDJS110e0d5ee27,35-44,Tier 1,2024-07-03,VIP,,,
2961,UIDJS110e73c1dab,35-44,Tier 1,2024-05-02,Free,2024-10-25,,
2962,UIDJS110ea7f89b1,25-34,Tier 2,2024-10-07,Free,2024-11-06,,
2963,UIDJS110f3789de9,25-34,Tier 1,2024-09-29,Free,,,
2964,UIDJS11139722351,25-34,Tier 1,2024-04-13,Premium,,,
2965,UIDJS11148709d50,35-44,Tier 2,2024-09-17,Premium,,,
2966,UIDJS1115cf8ff20,25-34,Tier 3,2024-10-29,Free,2024-12-03,,
2967,UIDJS1115f1dbb96,45+,Tier 1,2024-03-07,Free,2024-04-29,,
2968,UIDJS1119eda4f79,25-34,Tier 1,2024-11-14,Free,,,
2969,UIDJS1121331a012,25-34,Tier 1,2024-02-19,VIP,,2024-04-19,Premium
2970,UIDJS1121ec3407d,25-34,Tier 1,2024-07-03,VIP,,,
2971,UIDJS1122f821406,25-34,Tier 1,2024-09-04,Premium,,,
2972,UIDJS1126029412f,25-34,Tier 1,2024-03-22,Premium,,,
2973,UIDJS1128d9a29b6,25-34,Tier 1,2024-08-04,VIP,,,
2974,UIDJS112a7cba112,25-34,Tier 1,2024-01-16,Premium,,,
2975,UIDJS112e799dc61,18-24,Tier 1,2024-06-06,VIP,,2024-11-06,Free
2976,UIDJS1130d6ed8e0,18-24,Tier 1,2024-01-24,VIP,2024-04-18,,
2977,UIDJS1132894344d,25-34,Tier 1,2024-02-28,VIP,,2024-06-28,Free
2978,UIDJS1132f1b5549,35-44,Tier 1,2024-04-21,VIP,,2024-05-21,Premium
2979,UIDJS113321bb412,25-34,Tier 1,2024-09-09,Premium,,,
2980,UIDJS11338256584,45+,Tier 1,2024-07-29,VIP,,,
2981,UIDJS1134a737b59,18-24,Tier 3,2024-08-04,Free,,,
2982,UIDJS1134f714599,25-34,Tier 1,2024-01-06,Free,,,
2983,UIDJS11374fe431f,35-44,Tier 2,2024-11-27,Free,2024-12-23,,
2984,UIDJS1138f1828f5,18-24,Tier 3,2024-07-15,VIP,,,
2985,UIDJS113b98f7266,25-34,Tier 1,2024-04-04,VIP,2024-08-27,,
2986,UIDJS113eff51e13,35-44,Tier 2,2024-10-21,Premium,,,
2987,UIDJS11406a120cd,25-34,Tier 1,2024-10-14,Premium,,,
2988,UIDJS1140f360c74,25-34,Tier 1,2024-08-24,Premium,,,
2989,UIDJS11439046dae,25-34,Tier 1,2024-01-26,Premium,,,
2990,UIDJS11453d60fd7,25-34,Tier 1,2024-08-14,Free,,,
2991,UIDJS1146a48e277,18-24,Tier 2,2024-04-26,VIP,,,
2992,UIDJS1147aa7be52,25-34,Tier 2,2024-01-08,VIP,,,
2993,UIDJS1148db3fe6c,25-34,Tier 2,2024-05-20,Free,,,
2994,UIDJS11495f81ae2,25-34,Tier 3,2024-07-25,Free,,,
2995,UIDJS114acca4a10,25-34,Tier 1,2024-10-09,VIP,,,
2996,UIDJS114b95aad8d,25-34,Tier 1,2024-07-22,Free,,,
2997,UIDJS114c14ceaf1,25-34,Tier 3,2024-07-07,Free,,,
2998,UIDJS114d7312ea2,35-44,Tier 2,2024-03-02,Free,2024-07-11,,
2999,UIDJS114dc809532,25-34,Tier 1,2024-01-13,Free,2024-10-07,,
3000,UIDJS114ef9eb024,25-34,Tier 1,2024-08-20,VIP,,,
3001,UIDJS1150220bd8e,18-24,Tier 2,2024-01-27,VIP,,,
3002,UIDJS11509d486ab,35-44,Tier 1,2024-02-17,VIP,,2024-03-17,Free
3003,UIDJS11522b42b31,25-34,Tier 1,2024-06-10,VIP,,,
3004,UIDJS1154340ad06,18-24,Tier 1,2024-07-20,VIP,,,
3005,UIDJS11545a42953,18-24,Tier 1,2024-08-05,Premium,2024-09-18,,
3006,UIDJS11557463985,45+,Tier 1,2024-07-29,VIP,,,
3007,UIDJS1158430fb46,45+,Tier 1,2024-11-26,Premium,,,
3008,UIDJS11588cce7cf,35-44,Tier 2,2024-06-21,Free,,,
3009,UIDJS115ac9127a4,25-34,Tier 1,2024-09-30,Premium,,,
3010,UIDJS115b4f006a0,35-44,Tier 1,2024-07-14,VIP,,2024-10-14,Free
3011,UIDJS115bd2824a7,35-44,Tier 2,2024-06-06,Premium,,,
3012,UIDJS115ce307d00,25-34,Tier 1,2024-07-02,Premium,,,
3013,UIDJS115e56bd756,25-34,Tier 1,2024-08-12,VIP,2024-10-01,,
3014,UIDJS11605885c29,45+,Tier 1,2024-02-22,Premium,,,
3015,UIDJS1160cdc148f,45+,Tier 2,2024-03-16,VIP,,,
3016,UIDJS11616c5629b,25-34,Tier 2,2024-07-31,VIP,,2024-10-31,Free
3017,UIDJS1162648d835,25-34,Tier 1,2024-06-12,Premium,,,
3018,UIDJS11633af0cd8,18-24,Tier 1,2024-05-18,Premium,,,
3019,UIDJS1163b8be80d,25-34,Tier 2,2024-09-19,VIP,,,
3020,UIDJS116467dc0b0,35-44,Tier 1,2024-11-10,Premium,,,
3021,UIDJS1164a50a557,35-44,Tier 2,2024-07-01,VIP,2024-10-17,,
3022,UIDJS11665fea9e1,45+,Tier 1,2024-08-30,Free,,,
3023,UIDJS11690e393f6,25-34,Tier 2,2024-08-01,Free,2024-11-13,,
3024,UIDJS1169f17e8b7,45+,Tier 1,2024-08-12,Premium,,,
3025,UIDJS116a7e515dd,25-34,Tier 2,2024-06-24,VIP,,,
3026,UIDJS116ba30ca17,25-34,Tier 2,2024-06-25,VIP,,,
3027,UIDJS116ef3d98ef,25-34,Tier 1,2024-04-19,VIP,,,
3028,UIDJS116f64915aa,25-34,Tier 2,2024-05-06,Free,,,
3029,UIDJS116fb8f7dc1,25-34,Tier 2,2024-02-13,VIP,,2024-05-13,Free
3030,UIDJS11711ec2fd5,35-44,Tier 1,2024-08-02,VIP,,2024-09-02,Premium
3031,UIDJS11722470e17,35-44,Tier 1,2024-03-19,Premium,,,
3032,UIDJS11756dcb52d,35-44,Tier 2,2024-02-20,VIP,2024-12-18,,
3033,UIDJS117701f8621,25-34,Tier 1,2024-06-28,VIP,,,
3034,UIDJS1178cc04936,25-34,Tier 1,2024-01-05,Premium,,,
3035,UIDJS117af6ccc5c,45+,Tier 3,2024-02-22,VIP,,2024-03-22,Premium
